stinkpot,"n.(旧时海战中用的)恶臭弹,<美>[动](产于美国东南部的)一种小麝龟"
stoat,n.[动]白鼬
stomatic,"adj.[动](有)口的,嘴的,[植]气孔的"
strepsiceros,n.[动]弯角羚
strobila,"n.[动](绦虫的)节裂体,横裂体 (钵水母的)叠生体"
strobilation,"n.[动]节裂,横裂"
subaquatic,adj.[动][植]半水生的
subclavate,adj.[动]略似棒形的
subobsolete,adj.[动]近乎废弃的 近乎消失的
subsegment,n.[动]亚节
subumbrella,"n.[动](水母的)下伞(面),内伞"
suilline,"adj.[动]猪的,猪科的"
sunstar,"n.[动]海盘车,海星,星鱼"
suricate,n.[动](非洲南部产的)沼狸
syntechnic,adj.[动](指生活在同一环境中的不同类动物往往外形类似的)异种趋同的
tachymetabolism,n.[动]代谢过速
tadpole,n.[动]蝌蚪
tahr,"n.[动](喜马拉雅山等地产的)塔尔羊(有弯角,长粗毛)"
takin,"n.[动]羚牛,扭角羚"
talbot,n.[动]塔尔博特提猎狗
taligrade,"adj.[动]行走时重量落在足外侧的,拐脚的"
tamandua,n.[动]小食蚁兽(亦作 tamandu)
tamanoir,n.[动]大食蚁兽
tamarau,n.[动](菲律宾产的)黑牛
tampan,n.[动]波斯锐绿蜱
tapeworm,n.[动]绦虫
tapir,n.[动]貘
tarantula,"n.[动]鸟蛛,狼蛛"
tardigrade,"adj.缓慢的,[动]缓步类的n.[动]缓步类动物,节肢动物"
tarpan,n.[动]欧洲野马(已绝种)
tatou,n.[动]犰狳(尤指大犰狳)
tatouay,n.[动](南美产的)大犰狳
tayra,n.[动]白头鼬
tegument,"n.[动][植] 皮,外被,天然壳"
teiid,n.&adj.[动]臼齿蜥(的)
telson,n.[动](节肢或甲壳动物的)尾节
tenrec,n.[动]马岛猬(产于非洲马达加斯加的无尾猬)
tentaculiferous,adj.[动]具触手的
teredo,n.[动] 蛀船虫
tergal,"adj.[动]背的,背部的"
tergum,"n.[动]背甲,[昆]背板"
terrapin,n.[动]龟鳖类
terrier,"n.[动]狗的一种,国防自卫队,地籍册"
tessellated,"adj.[动]棋盘格的,镶嵌的花样的"
testa,"n.[植]外种皮,[动](棘皮动物等的)甲壳,(介壳虫等的)介壳"
testaceology,n.[动]介(壳)类学
testudinal,"adj.[动]龟的,似龟壳的,龟甲状的(亦作testudinarious,testudinarian)"
testudinate,adj.[动] 龟甲状的
tetrahymena,n.[动]四膜虫
theca,"n.[动][解]囊,膜,鞘"
thegosis,n.[动]磨牙
therian,[动]adj.(正)兽亚纲的 ;n.(正)兽亚纲哺乳动物
thylacine,n.[动]袋狼
tibiofibula,n.[动]胫腓骨
tiger,"n.[动]老虎,虎,凶暴的人"
tiglon,n.[动]虎狮(一种雄虎与雌狮交配所生的杂交兽)
toad,"n.[动]蟾蜍,癞蛤蟆,讨厌的家伙"
topi,"n.遮阳帽,[动](非洲的)转角牛羚"
torpid,"adj.麻痹的,迟缓的,迟钝的,[动]蛰伏的"
torques,n.[动]颈四周的彩色项毛圈
toxoplasma,"n.[动]弓形体,弓浆虫"
trachea,"n.[动]气管,[植]导管,螺旋纹管"
trematode,n.[动]吸虫adj.吸虫的
trepang,n.[动]海参
trichina,n.[动]旋毛虫
trichinella,"n.[动]旋毛虫,旋毛形线虫(一种肠寄生虫)"
trichocyst,n.[动](刺)丝胞
trichomonad,"n.[动]毛滴虫(原生动物,寄生于人及动物)"
tridactylous,"adj.[动]有三指的,有三趾的"
tridigitate,"adj.(=tridactyl)[动]有三指的,有三趾的"
triploblastic,adj.[动]三胚层的
triton,"n.[动](贝壳)法螺,北螈,[核]氚核 Intel公司的PCI I/O控制芯片集"
trochal,adj.[动]轮状的
trochelminth,n.[动]担轮动物(如轮虫)
trochophore,n.[动]担轮幼虫
trophozoite,"n.[动]营养子,滋养子,营养体(原虫)"
trunkback,"n.[动]棱皮龟,革龟"
trypanosome,n.[动]锥体虫
trypomastigote,n.[动]锥虫成虫期
tubicolous,adj.[动]管栖的
tubifex,"n.[动]颤蚓,水丝蚓"
tubificid,"[动]n.颤蚓,颤蚓科环节动物"
tucotuco,"n.[动]栉鼠(南美产啮齿动物,在地下掘洞栖息)"
tuna,n.金枪鱼n.[动] 鲔鱼
tunica,"n.[解]膜,被膜 [动]膜 被囊"
turbaned,"adj.戴头巾的,包着头巾的,[动]头帕海胆"
turbellarian,n.&adj.[动]涡虫(的)
turbinoid,adj.[动]蝾螺属的
turtlet,"n.[动]小海龟,幼海龟"
typhlosole,n.[动](双壳贝类等肠壁的)纵褶
unau,n.[动]二趾树懒
uncinaria,n.[动]钩虫
uncinus,n.[动](环节动物等的)小钩 (腹足纲软体动物的)缘齿
ungues,"[动]蹄,[植]花瓣之爪状基部"
unguis,"n.[动]爪,蹄"
ungula,"n.[数]蹄状体,[动] 蹄"
unguligrade,adj.[动]蹄行的
unio,n.[动]珠蚌
urial,n.[动]东方盘羊(一种产于亚洲南部的红褐色野绵羊)[南亚土著语]
uropod,"n.[动]尾肢,尾足,腹足"
urostyle,n.[动]尾杆骨
urson,n.[动]鸾猪
vagina,"n.[动]鞘,[解]阴道,[植]叶鞘"
vaginated,"adj.[动][植]有鞘的,有叶鞘的"
varicellate,adj.[动](贝壳) 具有小螺层隆起的
vascular,"adj.[解][动]脉管的,有脉管的,血管的"
veliger,"n.[动](软体动物的)面盘幼体,缘膜幼体"
velutinous,"adj.[植][动]有绒毛的,天鹅绒状的"
venter,"n.[动][解]腹部,胃,[律]子宫,母"
ventricle,"n.[解][动]室,脑室,心室"
vermian,adj.[动]蠕虫的
vermicule,n.[动]小虫样体
verriculate,"adj.[动]覆盖竖毛的,具毛簇的"
verticillate,"adj.[植][动]轮生的,具毛轮的"
vesicle,"n.[解][动]囊,泡,[植]小泡"
vespertilian,adj.[动]蝙蝠的
vespertilionine,adj.[动]蝙蝠科的
vestibule,"n.门廊,前厅,[解][动]前庭vt.为...设门廊"
vibraculum,n.[动](苔藓虫的)振鞭体
vitellogenesis,n.[动]卵黄生成作用
vitellogenous,adj.[动]卵黄的
vitellophag,n.[动]消黄细胞
vitellophage,n.[动]消黄细胞
vitta,"n.装饰用头带,油管,[动]色条,头巾"
viviparism,n.[动]胎生生殖
viviparously,adv.[动]胎生地
vizsla,n.[动]维希拉猎犬(一种匈牙利种猎狗)
vulviform,"adj.[解]外阴的,女阴的,[动]似阴门的,[植]突边裂缝状的"
wallaby,"n.[动]小袋鼠,<复><口>澳洲土人"
wallaroo,n.[动]大袋鼠
walrus,"n.[动]海象,海象胡须"
wanderoo,n.[动](斯里兰卡产的)龄猴
wapiti,n.[动]麋鹿
warthog,n.[动]疣猪(一种非洲野猪)
weasel,"n.[动]鼬鼠,黄鼠狼,狡猾的人,告密者,含糊话vi.狡辩,躲避,告密,含糊其词vt.抽掉(词语)的含义"
weimaraner,n.[动](德国产)魏玛(猎)狗
wentletrap,n.[动]梯螺
whelk,"n.[医]酒刺,[动]峨螺,海螺"
whipworm,n.[动](尤指寄生在人体肠内的)鞭虫
windhover,n.[动]茶隼
wirehair,n.[动]硬毛狗
wisent,n.[动]欧洲野牛
wolverine,"n.[动]狼獾,豹熊,狼獾皮"
wombat,n.[动]袋熊
woodchuck,"n.[动]美洲旱獭,花白旱獭"
wren,n.[动] 鹪鹩  (英国)皇家海军女子服务队成员 WREN(Women's Royal Naval Service)
xanthodont,adj.[动]有黄齿的
xiphisternum,n.[解][动]剑胸骨
yacare,n.[动]宽吻鳄
yamma,"n.[动]美洲驼,亚美利加驼"
yapok,n.(=yapok)[动]蹼足负鼠n.(=yapock)[动]蹼足负鼠
yarke,n.[动]狐尾猴
yellowthroat,n.[动]黄喉地莺
zebu,n.[动] 瘤牛
zingel,n.[动]欧洲鲈鱼
zoantharia,"n.[动]花珊瑚类,六放珊瑚类"
zoantharian,n.[动] 海葵
zoarium,n.[动]苔藓虫硬体 合体
zoodynamics,n.[动]动物力学
zooecium,"n.[动]虫室,虫胞"
zooflagellate,"n.[动]动鞭亚纲原生动物,动鞭毛虫"
zoogamete,n.[动]游动配子
zoogony,n.[动]胎生
zoometer,n.[动]动物数计器
zoophagous,adj.[动]食肉的
zyzzyva,n.[动]象鼻虫
